timestamp,fps,latency_ms,cpu_usage,mem_usage,status
2026-06-10 13:06:57,30.3,33,11.8,1516.5,normal
2026-06-10 13:06:57,30.3,36,9.3,1516.5,normal
2026-06-10 13:06:57,30.3,31,12.5,1516.5,normal
2026-06-10 13:06:57,30.3,32,13.7,1516.5,normal
2026-06-10 13:06:57,30.4,32,15.4,1516.5,normal
2026-06-10 13:06:57,30.3,38,13.3,1516.5,normal
2026-06-10 13:06:57,30.3,34,9.6,1516.5,normal
2026-06-10 13:06:57,30.4,29,15.6,1516.5,normal
2026-06-10 13:06:57,30.3,31,14.3,1516.5,normal
2026-06-10 13:06:57,30.3,36,12.5,1516.5,normal
2026-06-10 13:06:57,30.2,34,14.8,1516.5,normal
2026-06-10 13:06:57,30.3,30,13.0,1516.5,normal
2026-06-10 13:06:57,30.3,35,14.0,1516.5,normal
2026-06-10 13:06:57,30.3,32,15.7,1516.5,normal
2026-06-10 13:06:57,30.3,32,14.0,1516.5,normal
2026-06-10 13:06:57,30.4,36,12.1,1516.5,normal
2026-06-10 13:06:57,30.3,32,11.5,1516.5,normal
2026-06-10 13:06:57,30.3,31,6.4,1516.5,normal
2026-06-10 13:06:57,30.5,36,10.5,1516.5,normal
2026-06-10 13:06:58,30.3,32,13.5,1516.5,normal
2026-06-10 13:06:58,30.3,32,10.2,1516.5,normal
2026-06-10 13:06:58,30.4,32,12.0,1516.5,normal
2026-06-10 13:06:58,30.4,36,7.1,1516.5,normal
2026-06-10 13:06:58,30.3,33,13.2,1516.5,normal
2026-06-10 13:06:58,30.3,30,12.5,1516.5,normal
2026-06-10 13:06:58,30.3,36,8.8,1516.5,normal
2026-06-10 13:06:58,30.4,32,6.1,1516.5,normal
2026-06-10 13:06:58,30.4,31,15.7,1516.5,normal
